time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,vapour_pressure_deficit,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_gusts_10m,precipitation,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,surface_pressure,wind_dir_sin,wind_dir_cos,hour_sin,hour_cos,doy_sin,doy_cos,vpd_change_1h,temp_change_1h,sun_change_1h,mist_next_2h
2023-01-01 01:00:00,24.5,83,21.5,27.9,0.51,0.0,0.0,0.0,0.0,100,0,5,100,8.2,36.4,0.0,0.02,25.3,0.379,996.0,0.48480962024633706,0.8746197071393957,0.25881904510252074,0.9659258262890683,0.017201575418260506,0.9998520419557735,-0.14,-0.6000000000000014,0.0,0
2023-01-01 02:00:00,24.2,86,21.7,28.0,0.43,0.0,0.0,0.0,0.0,100,0,5,100,6.6,29.5,0.0,0.01,25.1,0.379,995.6,0.48480962024633706,0.8746197071393957,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,-0.08000000000000002,-0.3000000000000007,0.0,0
2023-01-01 03:00:00,23.6,89,21.7,27.6,0.31,0.0,0.0,0.0,0.0,100,0,5,100,5.2,25.9,0.0,0.0,24.8,0.38,994.7,0.5591929034707469,0.8290375725550417,0.7071067811865476,0.7071067811865476,0.017201575418260506,0.9998520419557735,-0.12,-0.5999999999999979,0.0,0
2023-01-01 04:00:00,23.3,90,21.5,27.1,0.29,0.0,0.0,0.0,0.0,93,0,0,93,5.7,25.2,0.0,0.0,24.5,0.38,994.3,0.573576436351046,0.8191520442889918,0.8660254037844386,0.5000000000000001,0.017201575418260506,0.9998520419557735,-0.020000000000000018,-0.3000000000000007,0.0,0
2023-01-01 05:00:00,22.9,91,21.4,26.6,0.24,0.0,0.0,0.0,0.0,98,0,0,98,5.5,26.3,0.0,0.0,24.2,0.38,993.9,0.5299192642332049,0.848048096156426,0.9659258262890683,0.25881904510252074,0.017201575418260506,0.9998520419557735,-0.04999999999999999,-0.40000000000000213,0.0,0
2023-01-01 06:00:00,22.4,92,21.1,26.1,0.21,0.0,0.0,0.0,0.0,87,0,0,87,4.6,25.9,0.0,0.0,23.9,0.38,993.8,0.6293203910498374,0.7771459614569709,1.0,6.123233995736766e-17,0.017201575418260506,0.9998520419557735,-0.03,-0.5,0.0,0
2023-01-01 07:00:00,22.4,92,21.0,26.0,0.21,0.0,0.0,0.0,0.0,92,0,0,92,4.9,25.2,0.0,0.0,23.6,0.38,993.9,0.5877852522924731,0.8090169943749475,0.9659258262890683,-0.25881904510252063,0.017201575418260506,0.9998520419557735,0.0,0.0,0.0,0
2023-01-01 08:00:00,23.7,86,21.2,27.0,0.42,14.0,5.0,9.0,6.555499999999999,71,0,4,100,8.3,25.6,0.0,0.02,24.5,0.379,994.7,0.5591929034707469,0.8290375725550417,0.8660254037844387,-0.4999999999999998,0.017201575418260506,0.9998520419557735,0.21,1.3000000000000007,14.0,0
2023-01-01 09:00:00,24.0,85,21.3,27.0,0.45,140.0,55.0,85.0,60.0,98,0,2,98,10.5,35.6,0.0,0.1,24.7,0.379,995.7,0.6560590289905073,0.754709580222772,0.7071067811865476,-0.7071067811865475,0.017201575418260506,0.9998520419557735,0.030000000000000027,0.3000000000000007,126.0,0
2023-01-01 10:00:00,24.9,80,21.2,27.5,0.63,401.0,314.0,87.0,60.0,99,0,0,99,13.0,42.5,0.0,0.26,25.5,0.378,996.2,0.7771459614569709,0.6293203910498375,0.49999999999999994,-0.8660254037844387,0.017201575418260506,0.9998520419557735,0.18,0.8999999999999986,261.0,0
2023-01-01 11:00:00,26.1,75,21.3,28.9,0.86,621.0,523.0,98.0,60.0,100,0,0,100,14.3,45.4,0.0,0.4,26.4,0.377,996.1,0.7313537016191705,0.6819983600624985,0.258819045102521,-0.9659258262890682,0.017201575418260506,0.9998520419557735,0.22999999999999998,1.2000000000000028,220.0,0
2023-01-01 12:00:00,27.1,72,21.6,30.9,1.01,765.0,611.0,154.0,60.0,100,0,0,100,14.0,45.4,0.0,0.51,27.5,0.375,995.6,0.6691306063588582,0.7431448254773942,1.2246467991473532e-16,-1.0,0.017201575418260506,0.9998520419557735,0.15000000000000002,1.0,144.0,1
2023-01-01 13:00:00,28.0,70,22.1,33.0,1.12,869.0,715.0,154.0,60.0,100,0,0,100,12.3,42.8,0.0,0.59,28.5,0.374,994.7,0.6156614753256583,0.7880107536067219,-0.2588190451025208,-0.9659258262890683,0.017201575418260506,0.9998520419557735,0.1100000000000001,0.8999999999999986,104.0,1
2023-01-01 14:00:00,28.9,67,22.2,34.2,1.31,887.0,712.0,175.0,60.0,100,1,0,100,11.3,37.8,0.0,0.62,29.4,0.372,993.8,0.6018150231520483,0.7986355100472928,-0.4999999999999997,-0.8660254037844388,0.017201575418260506,0.9998520419557735,0.18999999999999995,0.8999999999999986,18.0,1
2023-01-01 15:00:00,29.6,62,21.5,34.7,1.57,850.0,706.0,144.0,60.0,100,0,0,100,8.5,34.2,0.0,0.62,30.1,0.37,992.7,0.4694715627858908,0.882947592858927,-0.7071067811865471,-0.7071067811865479,0.017201575418260506,0.9998520419557735,0.26,0.7000000000000028,-37.0,1
2023-01-01 16:00:00,29.9,59,20.9,34.2,1.75,719.0,568.0,151.0,60.0,100,4,0,100,7.2,26.6,0.0,0.53,30.4,0.369,992.0,0.10452846326765347,0.9945218953682733,-0.8660254037844385,-0.5000000000000004,0.017201575418260506,0.9998520419557735,0.17999999999999994,0.29999999999999716,-131.0,1
2023-01-01 17:00:00,29.5,59,20.7,32.2,1.68,550.0,432.0,118.0,60.0,100,2,0,100,9.8,27.4,0.0,0.42,30.3,0.367,991.5,-0.13917310096006588,0.9902680687415703,-0.9659258262890683,-0.25881904510252063,0.017201575418260506,0.9998520419557735,-0.07000000000000006,-0.3999999999999986,-169.0,1
2023-01-01 18:00:00,28.8,65,21.5,32.0,1.38,330.0,245.0,85.0,60.0,100,2,2,100,9.2,27.4,0.0,0.26,29.7,0.367,991.7,-0.35836794954530077,0.9335804264972015,-1.0,-1.8369701987210297e-16,0.017201575418260506,0.9998520419557735,-0.30000000000000004,-0.6999999999999993,-220.0,0
2023-01-01 19:00:00,27.6,68,21.2,30.1,1.17,108.0,64.0,44.0,60.0,100,0,3,100,13.0,38.5,0.0,0.12,28.8,0.367,992.3,-2.4492935982947064e-16,1.0,-0.9659258262890684,0.2588190451025203,0.017201575418260506,0.9998520419557735,-0.20999999999999996,-1.1999999999999993,-222.0,0
2023-01-01 20:00:00,27.1,79,23.1,31.6,0.75,2.0,0.0,2.0,0.0,100,15,16,100,6.9,41.4,0.0,0.03,29.1,0.366,992.6,-0.10452846326765342,0.9945218953682733,-0.8660254037844386,0.5000000000000001,0.017201575418260506,0.9998520419557735,-0.41999999999999993,-0.5,-106.0,0
2023-01-01 21:00:00,27.2,73,22.0,30.5,0.96,0.0,0.0,0.0,0.0,99,13,40,99,10.6,36.7,0.1,0.04,28.2,0.367,993.9,0.4067366430758002,0.9135454576426009,-0.7071067811865477,0.7071067811865474,0.017201575418260506,0.9998520419557735,0.20999999999999996,0.09999999999999787,-2.0,0
2023-01-01 22:00:00,26.6,72,21.2,29.3,0.96,0.0,0.0,0.0,0.0,100,0,17,100,12.4,40.7,0.0,0.05,27.5,0.367,995.0,0.374606593415912,0.9271838545667874,-0.5000000000000004,0.8660254037844384,0.017201575418260506,0.9998520419557735,0.0,-0.5999999999999979,0.0,0
2023-01-01 23:00:00,26.0,76,21.4,28.5,0.82,0.0,0.0,0.0,0.0,100,3,2,100,14.5,45.4,0.0,0.05,27.0,0.367,995.6,0.573576436351046,0.8191520442889918,-0.25881904510252157,0.9659258262890681,0.017201575418260506,0.9998520419557735,-0.14,-0.6000000000000014,0.0,0
2023-01-02 00:00:00,24.7,83,21.7,28.1,0.51,0.0,0.0,0.0,0.0,100,10,0,100,9.1,43.9,0.0,0.02,26.4,0.367,996.0,0.9510565162951535,0.30901699437494745,0.0,1.0,0.03439806061360801,0.9994082116062598,-0.30999999999999994,-1.3000000000000007,0.0,0
2023-01-02 01:00:00,24.4,84,21.5,27.8,0.5,0.0,0.0,0.0,0.0,100,2,7,100,8.0,32.8,0.0,0.02,26.0,0.367,995.6,0.8910065241883678,0.4539904997395468,0.25881904510252074,0.9659258262890683,0.03439806061360801,0.9994082116062598,-0.010000000000000009,-0.3000000000000007,0.0,0
2023-01-02 02:00:00,24.4,84,21.4,27.8,0.5,0.0,0.0,0.0,0.0,100,6,7,100,8.1,33.8,0.0,0.02,25.6,0.368,995.1,0.8480480961564261,0.5299192642332049,0.49999999999999994,0.8660254037844387,0.03439806061360801,0.9994082116062598,0.0,0.0,0.0,0
2023-01-02 03:00:00,24.3,83,21.3,27.7,0.51,0.0,0.0,0.0,0.0,100,6,12,100,7.3,31.3,0.0,0.02,25.4,0.368,994.5,0.838670567945424,0.5446390350150271,0.7071067811865476,0.7071067811865476,0.03439806061360801,0.9994082116062598,0.010000000000000009,-0.09999999999999787,0.0,0
2023-01-02 04:00:00,24.0,84,21.1,27.4,0.47,0.0,0.0,0.0,0.0,100,10,12,100,6.5,29.5,0.0,0.01,25.1,0.368,994.0,0.8290375725550417,0.5591929034707468,0.8660254037844386,0.5000000000000001,0.03439806061360801,0.9994082116062598,-0.040000000000000036,-0.3000000000000007,0.0,0
2023-01-02 05:00:00,23.8,85,21.1,27.2,0.45,0.0,0.0,0.0,0.0,100,16,23,100,6.7,27.4,0.0,0.01,24.8,0.368,994.0,0.8090169943749475,0.5877852522924731,0.9659258262890683,0.25881904510252074,0.03439806061360801,0.9994082116062598,-0.019999999999999962,-0.1999999999999993,0.0,0
2023-01-02 06:00:00,23.6,85,20.9,26.8,0.44,0.0,0.0,0.0,0.0,100,1,2,100,7.4,29.9,0.0,0.01,24.7,0.368,994.2,0.7313537016191705,0.6819983600624985,1.0,6.123233995736766e-17,0.03439806061360801,0.9994082116062598,-0.010000000000000009,-0.1999999999999993,0.0,0
2023-01-02 07:00:00,23.3,87,20.9,26.8,0.38,0.0,0.0,0.0,0.0,100,4,0,100,5.4,29.9,0.0,0.01,24.4,0.368,994.4,0.7986355100472928,0.6018150231520484,0.9659258262890683,-0.25881904510252063,0.03439806061360801,0.9994082116062598,-0.06,-0.3000000000000007,0.0,0
2023-01-02 08:00:00,24.0,86,21.4,27.5,0.43,13.0,3.0,10.0,0.0,100,1,0,100,6.9,26.6,0.0,0.01,25.3,0.365,994.9,0.7771459614569709,0.6293203910498375,0.8660254037844387,-0.4999999999999998,0.03439806061360801,0.9994082116062598,0.04999999999999999,0.6999999999999993,13.0,0
2023-01-02 09:00:00,24.5,84,21.6,28.0,0.5,157.0,83.0,74.0,60.0,100,0,6,100,8.2,29.2,0.0,0.1,25.5,0.365,995.8,0.754709580222772,0.6560590289905073,0.7071067811865476,-0.7071067811865475,0.03439806061360801,0.9994082116062598,0.07,0.5,144.0,0
2023-01-02 10:00:00,25.4,81,21.8,28.9,0.63,371.0,254.0,117.0,60.0,100,0,1,100,8.9,30.6,0.0,0.24,26.2,0.365,996.7,0.7313537016191705,0.6819983600624985,0.49999999999999994,-0.8660254037844387,0.03439806061360801,0.9994082116062598,0.13,0.8999999999999986,214.0,0
2023-01-02 11:00:00,26.6,77,22.1,30.4,0.81,582.0,444.0,138.0,60.0,100,0,9,100,9.3,31.0,0.0,0.39,27.2,0.364,997.0,0.8090169943749475,0.5877852522924731,0.258819045102521,-0.9659258262890682,0.03439806061360801,0.9994082116062598,0.18000000000000005,1.2000000000000028,211.0,1
2023-01-02 12:00:00,27.8,71,22.1,32.4,1.08,739.0,571.0,168.0,60.0,100,0,24,100,10.1,30.2,0.0,0.51,28.2,0.363,996.8,0.8910065241883678,0.4539904997395468,1.2246467991473532e-16,-1.0,0.03439806061360801,0.9994082116062598,0.27,1.1999999999999993,157.0,1
2023-01-02 13:00:00,28.7,65,21.5,33.4,1.38,815.0,614.0,201.0,60.0,100,5,14,100,10.0,30.2,0.0,0.58,29.2,0.361,995.8,0.898794046299167,0.43837114678907746,-0.2588190451025208,-0.9659258262890683,0.03439806061360801,0.9994082116062598,0.2999999999999998,0.8999999999999986,76.0,1
2023-01-02 14:00:00,29.3,60,20.8,33.7,1.61,828.0,598.0,230.0,60.0,100,6,16,100,9.8,28.8,0.0,0.6,29.9,0.359,994.9,0.8829475928589269,0.46947156278589086,-0.4999999999999997,-0.8660254037844388,0.03439806061360801,0.9994082116062598,0.2300000000000002,0.6000000000000014,13.0,1
2023-01-02 15:00:00,29.3,60,20.8,33.0,1.61,733.0,496.0,237.0,60.0,100,10,9,100,10.5,29.9,0.0,0.54,30.3,0.358,993.7,0.754709580222772,0.6560590289905073,-0.7071067811865471,-0.7071067811865479,0.03439806061360801,0.9994082116062598,0.0,0.0,-95.0,1
2023-01-02 16:00:00,29.3,60,20.7,32.8,1.63,665.0,460.0,205.0,60.0,100,6,11,100,9.5,29.2,0.0,0.5,30.4,0.357,992.6,0.6018150231520483,0.7986355100472928,-0.8660254037844385,-0.5000000000000004,0.03439806061360801,0.9994082116062598,0.019999999999999796,0.0,-68.0,1
2023-01-02 17:00:00,29.2,60,20.6,32.1,1.61,500.0,325.0,175.0,60.0,100,2,22,100,8.0,26.3,0.0,0.38,30.2,0.355,991.9,0.45399049973954675,0.8910065241883679,-0.9659258262890683,-0.25881904510252063,0.03439806061360801,0.9994082116062598,-0.019999999999999796,-0.10000000000000142,-165.0,1
2023-01-02 18:00:00,28.8,64,21.3,32.5,1.42,281.0,141.0,140.0,60.0,100,2,9,100,4.9,23.0,0.0,0.21,29.7,0.355,992.0,-0.29237170472273716,0.9563047559630353,-1.0,-1.8369701987210297e-16,0.03439806061360801,0.9994082116062598,-0.19000000000000017,-0.3999999999999986,-219.0,0
2023-01-02 19:00:00,27.5,77,23.1,32.4,0.84,94.0,33.0,61.0,60.0,100,23,5,100,3.7,15.5,0.0,0.07,29.0,0.355,992.7,-0.4848096202463369,0.8746197071393959,-0.9659258262890684,0.2588190451025203,0.03439806061360801,0.9994082116062598,-0.58,-1.3000000000000007,-187.0,0
2023-01-02 20:00:00,27.7,70,21.7,32.1,1.12,2.0,0.0,2.0,0.0,100,17,17,100,2.7,19.4,0.0,0.02,29.1,0.353,993.6,0.9205048534524404,0.3907311284892737,-0.8660254037844386,0.5000000000000001,0.03439806061360801,0.9994082116062598,0.28000000000000014,0.1999999999999993,-92.0,0
2023-01-02 21:00:00,26.6,81,23.0,31.5,0.67,0.0,0.0,0.0,0.0,100,10,4,100,4.2,18.4,0.0,0.01,28.3,0.353,994.6,0.8571673007021123,0.5150380749100542,-0.7071067811865477,0.7071067811865474,0.03439806061360801,0.9994082116062598,-0.45000000000000007,-1.0999999999999979,-2.0,0
2023-01-02 22:00:00,26.4,81,23.0,30.6,0.64,0.0,0.0,0.0,0.0,100,2,5,100,8.5,28.8,0.0,0.02,27.6,0.353,995.3,0.5877852522924731,0.8090169943749475,-0.5000000000000004,0.8660254037844384,0.03439806061360801,0.9994082116062598,-0.030000000000000027,-0.20000000000000284,0.0,0
2023-01-02 23:00:00,26.1,76,21.6,29.0,0.8,0.0,0.0,0.0,0.0,100,9,13,100,11.8,37.4,0.0,0.04,27.1,0.354,995.7,0.6156614753256583,0.7880107536067219,-0.25881904510252157,0.9659258262890681,0.03439806061360801,0.9994082116062598,0.16000000000000003,-0.29999999999999716,0.0,0
2023-01-03 00:00:00,25.6,79,21.6,28.7,0.69,0.0,0.0,0.0,0.0,100,5,18,100,10.7,38.2,0.0,0.03,26.8,0.354,996.1,0.7071067811865476,0.7071067811865476,0.0,1.0,0.051584366869408364,0.9986686402879997,-0.1100000000000001,-0.5,0.0,0
2023-01-03 01:00:00,25.3,80,21.7,28.5,0.63,0.0,0.0,0.0,0.0,100,3,16,100,10.0,34.6,0.0,0.03,26.4,0.354,996.0,0.788010753606722,0.6156614753256583,0.25881904510252074,0.9659258262890683,0.051584366869408364,0.9986686402879997,-0.05999999999999994,-0.3000000000000007,0.0,0
2023-01-03 02:00:00,25.0,81,21.6,28.3,0.59,0.0,0.0,0.0,0.0,100,2,11,100,9.4,33.1,0.0,0.02,26.1,0.354,995.5,0.8480480961564261,0.5299192642332049,0.49999999999999994,0.8660254037844387,0.051584366869408364,0.9986686402879997,-0.040000000000000036,-0.3000000000000007,0.0,0
2023-01-03 03:00:00,24.6,83,21.5,28.0,0.52,0.0,0.0,0.0,0.0,100,1,10,100,8.2,30.2,0.0,0.02,25.9,0.354,994.8,0.8746197071393957,0.4848096202463371,0.7071067811865476,0.7071067811865476,0.051584366869408364,0.9986686402879997,-0.06999999999999995,-0.3999999999999986,0.0,0
2023-01-03 04:00:00,24.2,85,21.5,27.9,0.45,0.0,0.0,0.0,0.0,100,0,8,100,6.5,27.4,0.0,0.01,25.6,0.354,994.2,0.9455185755993167,0.32556815445715676,0.8660254037844386,0.5000000000000001,0.051584366869408364,0.9986686402879997,-0.07,-0.40000000000000213,0.0,0
2023-01-03 05:00:00,23.8,88,21.8,27.6,0.34,0.0,0.0,0.0,0.0,100,0,19,100,7.1,22.3,0.0,0.01,25.4,0.354,993.8,0.9135454576426009,0.4067366430758002,0.9659258262890683,0.25881904510252074,0.051584366869408364,0.9986686402879997,-0.10999999999999999,-0.3999999999999986,0.0,0
2023-01-03 06:00:00,23.5,91,21.9,27.6,0.27,0.0,0.0,0.0,0.0,100,0,19,100,4.7,22.7,0.0,0.0,25.1,0.354,994.2,0.9205048534524404,0.3907311284892737,1.0,6.123233995736766e-17,0.051584366869408364,0.9986686402879997,-0.07,-0.3000000000000007,0.0,0
2023-01-03 07:00:00,23.3,91,21.8,27.4,0.25,0.0,0.0,0.0,0.0,100,0,0,100,5.2,17.3,0.0,0.0,24.9,0.355,994.5,0.9063077870366499,0.42261826174069944,0.9659258262890683,-0.25881904510252063,0.051584366869408364,0.9986686402879997,-0.020000000000000018,-0.1999999999999993,0.0,0
2023-01-03 08:00:00,24.3,88,22.2,28.1,0.36,12.0,2.0,10.0,0.0,100,0,0,100,7.7,18.7,0.0,0.01,26.0,0.354,994.8,0.8829475928589269,0.46947156278589086,0.8660254037844387,-0.4999999999999998,0.051584366869408364,0.9986686402879997,0.10999999999999999,1.0,12.0,0
2023-01-03 09:00:00,24.9,86,22.3,29.0,0.46,160.0,98.0,62.0,60.0,99,0,9,99,6.6,23.8,0.0,0.1,26.2,0.354,995.7,0.9271838545667874,0.37460659341591196,0.7071067811865476,-0.7071067811865475,0.051584366869408364,0.9986686402879997,0.10000000000000003,0.5999999999999979,148.0,0
2023-01-03 10:00:00,25.9,82,22.5,30.1,0.62,383.0,288.0,95.0,60.0,100,0,0,100,7.1,26.6,0.0,0.25,26.9,0.353,996.1,0.9135454576426009,0.4067366430758002,0.49999999999999994,-0.8660254037844387,0.051584366869408364,0.9986686402879997,0.15999999999999998,1.0,223.0,0
2023-01-03 11:00:00,27.1,78,22.9,31.7,0.78,584.0,457.0,127.0,60.0,100,0,11,100,6.5,25.9,0.0,0.4,27.9,0.352,996.2,0.8290375725550417,0.5591929034707468,0.258819045102521,-0.9659258262890682,0.051584366869408364,0.9986686402879997,0.16000000000000003,1.2000000000000028,201.0,0
2023-01-03 12:00:00,28.2,75,23.3,33.9,0.97,740.0,583.0,157.0,60.0,100,6,0,100,7.3,24.5,0.0,0.52,29.0,0.351,995.6,0.838670567945424,0.5446390350150271,1.2246467991473532e-16,-1.0,0.051584366869408364,0.9986686402879997,0.18999999999999995,1.0999999999999979,156.0,1
2023-01-03 13:00:00,29.1,71,23.3,35.5,1.17,810.0,629.0,181.0,60.0,100,6,5,100,5.8,26.3,0.0,0.58,29.9,0.35,994.7,0.992546151641322,0.12186934340514749,-0.2588190451025208,-0.9659258262890683,0.051584366869408364,0.9986686402879997,0.19999999999999996,0.9000000000000021,70.0,1
2023-01-03 14:00:00,29.6,69,23.4,37.2,1.27,851.0,704.0,147.0,60.0,99,22,12,99,1.0,23.4,0.0,0.63,30.9,0.349,993.9,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0.051584366869408364,0.9986686402879997,0.10000000000000009,0.5,41.0,0
2023-01-03 15:00:00,27.9,77,23.6,33.8,0.85,668.0,452.0,216.0,60.0,100,17,19,100,4.5,18.0,0.1,0.48,31.2,0.348,992.9,0.24192189559966773,0.9702957262759965,-0.7071067811865471,-0.7071067811865479,0.051584366869408364,0.9986686402879997,-0.42000000000000004,-1.7000000000000028,-183.0,0
2023-01-03 16:00:00,27.1,79,23.1,32.3,0.76,415.0,200.0,215.0,60.0,95,47,7,89,1.8,20.2,1.2,0.3,30.5,0.357,991.8,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0.051584366869408364,0.9986686402879997,-0.08999999999999997,-0.7999999999999972,-253.0,0
2023-01-03 17:00:00,26.8,82,23.5,31.7,0.63,389.0,198.0,191.0,60.0,82,26,9,74,6.1,22.0,1.6,0.27,29.7,0.375,991.7,0.766044443118978,0.6427876096865394,-0.9659258262890683,-0.25881904510252063,0.051584366869408364,0.9986686402879997,-0.13,-0.3000000000000007,-26.0,0
2023-01-03 18:00:00,25.7,85,23.0,30.3,0.49,234.0,116.0,118.0,60.0,100,11,12,100,5.6,23.4,4.0,0.16,28.3,0.428,992.1,0.9659258262890683,-0.25881904510252085,-1.0,-1.8369701987210297e-16,0.051584366869408364,0.9986686402879997,-0.14,-1.1000000000000014,-155.0,0
2023-01-03 19:00:00,25.6,86,23.0,30.3,0.47,82.0,28.0,54.0,50.82283333333333,92,11,21,90,5.0,16.6,0.0,0.06,27.4,0.427,992.9,1.2246467991473532e-16,-1.0,-0.9659258262890684,0.2588190451025203,0.051584366869408364,0.9986686402879997,-0.020000000000000018,-0.09999999999999787,-152.0,0
2023-01-03 20:00:00,25.0,89,23.1,29.7,0.35,2.0,0.0,2.0,0.0,99,17,19,98,5.4,14.4,0.0,0.01,28.0,0.399,993.3,-0.34202014332566866,-0.9396926207859084,-0.8660254037844386,0.5000000000000001,0.051584366869408364,0.9986686402879997,-0.12,-0.6000000000000014,-80.0,0
2023-01-03 21:00:00,24.8,92,23.5,30.2,0.24,0.0,0.0,0.0,0.0,100,15,23,100,2.6,11.5,0.0,0.0,27.0,0.399,994.7,0.8290375725550417,-0.5591929034707467,-0.7071067811865477,0.7071067811865474,0.051584366869408364,0.9986686402879997,-0.10999999999999999,-0.1999999999999993,-2.0,0
2023-01-03 22:00:00,24.9,92,23.4,30.1,0.26,0.0,0.0,0.0,0.0,98,0,28,97,3.1,12.2,0.0,0.0,26.4,0.399,995.4,0.8090169943749475,-0.587785252292473,-0.5000000000000004,0.8660254037844384,0.051584366869408364,0.9986686402879997,0.020000000000000018,0.09999999999999787,0.0,0
2023-01-03 23:00:00,24.8,91,23.3,29.9,0.28,0.0,0.0,0.0,0.0,95,2,28,93,4.1,15.8,0.0,0.0,25.9,0.399,996.0,0.7071067811865476,-0.7071067811865475,-0.25881904510252157,0.9659258262890681,0.051584366869408364,0.9986686402879997,0.020000000000000018,-0.09999999999999787,0.0,0
2023-01-04 00:00:00,24.3,93,23.2,29.5,0.2,0.0,0.0,0.0,0.0,100,3,36,100,2.8,14.8,0.0,0.0,25.6,0.399,995.9,0.6427876096865395,-0.7660444431189779,0.0,1.0,0.06875540848113941,0.9976335468520451,-0.08000000000000002,-0.5,0.0,0
2023-01-04 01:00:00,23.8,94,22.9,28.7,0.16,0.0,0.0,0.0,0.0,99,2,44,99,3.4,13.0,0.0,0.0,25.3,0.399,995.9,0.8480480961564261,-0.5299192642332048,0.25881904510252074,0.9659258262890683,0.06875540848113941,0.9976335468520451,-0.04000000000000001,-0.5,0.0,0
2023-01-04 02:00:00,25.1,87,22.8,30.1,0.4,0.0,0.0,0.0,0.0,99,3,15,98,2.1,12.6,0.0,0.0,25.1,0.398,995.2,0.5150380749100544,-0.8571673007021122,0.49999999999999994,0.8660254037844387,0.06875540848113941,0.9976335468520451,0.24000000000000002,1.3000000000000007,0.0,0
2023-01-04 03:00:00,23.9,93,22.6,28.6,0.21,0.0,0.0,0.0,0.0,100,3,15,100,3.6,11.2,0.0,0.0,24.8,0.398,994.5,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.06875540848113941,0.9976335468520451,-0.19000000000000003,-1.2000000000000028,0.0,0
2023-01-04 04:00:00,23.8,95,23.0,28.7,0.14,0.0,0.0,0.0,0.0,100,1,72,100,3.8,12.2,0.0,0.0,24.7,0.398,994.2,0.9563047559630354,0.29237170472273677,0.8660254037844386,0.5000000000000001,0.06875540848113941,0.9976335468520451,-0.06999999999999998,-0.09999999999999787,0.0,0
2023-01-04 05:00:00,24.6,90,22.9,29.6,0.3,0.0,0.0,0.0,0.0,99,0,13,99,2.8,10.8,0.0,0.0,24.5,0.398,994.1,0.6427876096865395,-0.7660444431189779,0.9659258262890683,0.25881904510252074,0.06875540848113941,0.9976335468520451,0.15999999999999998,0.8000000000000007,0.0,0
2023-01-04 06:00:00,24.4,91,22.8,29.3,0.29,0.0,0.0,0.0,0.0,100,1,5,100,3.2,9.4,0.0,0.0,24.3,0.398,994.0,0.45399049973954686,-0.8910065241883678,1.0,6.123233995736766e-17,0.06875540848113941,0.9976335468520451,-0.010000000000000009,-0.20000000000000284,0.0,0
2023-01-04 07:00:00,24.1,92,22.6,28.8,0.25,0.0,0.0,0.0,0.0,94,8,0,94,3.7,13.0,0.0,0.0,24.2,0.398,994.2,0.48480962024633717,-0.8746197071393957,0.9659258262890683,-0.25881904510252063,0.06875540848113941,0.9976335468520451,-0.03999999999999998,-0.29999999999999716,0.0,0
2023-01-04 08:00:00,25.6,88,23.6,31.0,0.38,11.0,3.0,8.0,0.0,99,4,1,99,3.1,13.0,0.0,0.01,25.7,0.4,994.3,0.9335804264972017,0.3583679495453004,0.8660254037844387,-0.4999999999999998,0.06875540848113941,0.9976335468520451,0.13,1.5,11.0,0
2023-01-04 09:00:00,25.4,93,24.3,30.8,0.22,133.0,69.0,64.0,60.0,89,31,4,84,6.2,20.9,1.0,0.08,25.8,0.412,995.2,0.9925461516413221,-0.12186934340514737,0.7071067811865476,-0.7071067811865475,0.06875540848113941,0.9976335468520451,-0.16,-0.20000000000000284,122.0,0
2023-01-04 10:00:00,26.1,88,24.0,31.4,0.4,333.0,217.0,116.0,60.0,99,20,0,99,5.8,23.4,0.0,0.22,26.3,0.412,995.9,0.9975640502598242,-0.06975647374412533,0.49999999999999994,-0.8660254037844387,0.06875540848113941,0.9976335468520451,0.18000000000000002,0.7000000000000028,200.0,0
2023-01-04 11:00:00,26.8,85,24.2,32.5,0.51,575.0,457.0,118.0,60.0,100,9,3,100,4.6,24.8,0.1,0.39,27.2,0.411,995.8,0.9510565162951536,-0.30901699437494734,0.258819045102521,-0.9659258262890682,0.06875540848113941,0.9976335468520451,0.10999999999999999,0.6999999999999993,242.0,0
2023-01-04 12:00:00,27.7,79,23.7,34.5,0.79,710.0,566.0,144.0,60.0,100,12,3,100,1.5,17.3,0.0,0.51,28.3,0.41,995.5,0.24192189559966773,-0.9702957262759965,1.2246467991473532e-16,-1.0,0.06875540848113941,0.9976335468520451,0.28,0.8999999999999986,135.0,0
2023-01-04 13:00:00,28.6,74,23.5,35.9,1.03,807.0,627.0,180.0,60.0,100,26,19,99,1.3,15.8,0.1,0.59,29.4,0.409,994.6,-0.8290375725550418,-0.5591929034707466,-0.2588190451025208,-0.9659258262890683,0.06875540848113941,0.9976335468520451,0.24,0.9000000000000021,97.0,0
