time,t,rh,vpd,dry
2023-01-01 00:00:00,25.1,79,0.6692061100630547,False
2023-01-01 01:00:00,24.5,83,0.5226903386498705,False
2023-01-01 02:00:00,24.2,86,0.42278961455583913,False
2023-01-01 03:00:00,23.6,89,0.32043253003740185,False
2023-01-01 04:00:00,23.3,90,0.2860821129687674,False
2023-01-01 05:00:00,22.9,91,0.2513240789590911,False
2023-01-01 06:00:00,22.4,92,0.21672659241728928,False
2023-01-01 07:00:00,22.4,92,0.21672659241728928,False
2023-01-01 08:00:00,23.7,86,0.41028503245612313,False
2023-01-01 09:00:00,24.0,85,0.447587621574834,False
2023-01-01 10:00:00,24.9,80,0.6297915358480873,False
2023-01-01 11:00:00,26.1,75,0.8453404529615246,False
2023-01-01 12:00:00,27.1,72,1.0041669585782957,False
2023-01-01 13:00:00,28.0,70,1.1339791091985791,False
2023-01-01 14:00:00,28.9,67,1.3142537646682209,True
2023-01-01 15:00:00,29.6,62,1.5757390270456209,True
2023-01-01 16:00:00,29.9,59,1.729703242577441,True
2023-01-01 17:00:00,29.5,59,1.6903830424462845,True
2023-01-01 18:00:00,28.8,65,1.3858644203427584,True
2023-01-01 19:00:00,27.6,68,1.1816902272935372,False
2023-01-01 20:00:00,27.1,79,0.7531252189337216,False
2023-01-01 21:00:00,27.2,73,0.9739948416818887,False
2023-01-01 22:00:00,26.6,72,0.9751064096076801,False
2023-01-01 23:00:00,26.0,76,0.8067455588646153,False
2023-01-02 00:00:00,24.7,83,0.528973684889763,False
2023-01-02 01:00:00,24.4,84,0.4890100244826819,False
2023-01-02 02:00:00,24.4,84,0.4890100244826819,False
2023-01-02 03:00:00,24.3,83,0.5164721915876627,False
2023-01-02 04:00:00,24.0,84,0.4774267963464896,False
2023-01-02 05:00:00,23.8,85,0.44224264575331285,False
2023-01-02 06:00:00,23.6,85,0.43695345005100267,False
2023-01-02 07:00:00,23.3,87,0.3719067468593977,False
2023-01-02 08:00:00,24.0,86,0.41774844680317835,False
2023-01-02 09:00:00,24.5,84,0.4919438481410545,False
2023-01-02 10:00:00,25.4,81,0.6163680252501484,False
2023-01-02 11:00:00,26.6,77,0.80098026503488,False
2023-01-02 12:00:00,27.8,71,1.0834791328195899,False
2023-01-02 13:00:00,28.7,65,1.3778637260324031,True
2023-01-02 14:00:00,29.3,60,1.6302596823043936,True
2023-01-02 15:00:00,29.3,60,1.6302596823043936,True
2023-01-02 16:00:00,29.3,60,1.6302596823043936,True
2023-01-02 17:00:00,29.2,60,1.6208832508996207,True
2023-01-02 18:00:00,28.8,64,1.4254605466382657,True
2023-01-02 19:00:00,27.5,77,0.8443921481370914,False
2023-01-02 20:00:00,27.7,70,1.1143210142809028,False
2023-01-02 21:00:00,26.6,81,0.6616793493766399,False
2023-01-02 22:00:00,26.4,81,0.6539318225603925,False
2023-01-02 23:00:00,26.1,76,0.8115268348430635,False
2023-01-03 00:00:00,25.6,79,0.6893819456531549,False
2023-01-03 01:00:00,25.3,80,0.6449655181422219,False
2023-01-03 02:00:00,25.0,81,0.6018777663263009,False
2023-01-03 03:00:00,24.6,83,0.5258238260188324,False
2023-01-03 04:00:00,24.2,85,0.45298887273839905,False
2023-01-03 05:00:00,23.8,88,0.3537941166026502,False
2023-01-03 06:00:00,23.5,91,0.2605977695618089,False
2023-01-03 07:00:00,23.3,91,0.2574739016718906,False
2023-01-03 08:00:00,24.3,88,0.36456860582658535,False
2023-01-03 09:00:00,24.9,86,0.4408540750936613,False
2023-01-03 10:00:00,25.9,82,0.6014916387266253,False
2023-01-03 11:00:00,27.1,78,0.7889883245972322,False
2023-01-03 12:00:00,28.2,75,0.9560430045135127,False
2023-01-03 13:00:00,29.1,71,1.168376482745155,False
2023-01-03 14:00:00,29.6,69,1.2854713115372172,True
2023-01-03 15:00:00,27.9,77,0.8643347355010228,False
2023-01-03 16:00:00,27.1,79,0.7531252189337216,False
2023-01-03 17:00:00,26.8,82,0.6342695267057872,False
2023-01-03 18:00:00,25.7,85,0.4953429489885437,False
2023-01-03 19:00:00,25.6,86,0.4595879637687701,False
2023-01-03 20:00:00,25.0,89,0.34845554892575314,False
2023-01-03 21:00:00,24.8,92,0.2504188175450423,False
2023-01-03 22:00:00,24.9,92,0.25191661433923485,False
2023-01-03 23:00:00,24.8,91,0.2817211697381726,False
2023-01-04 00:00:00,24.3,93,0.21266502006550797,False
2023-01-04 01:00:00,23.8,94,0.17689705830132527,False
2023-01-04 02:00:00,25.1,87,0.414270449086653,False
2023-01-04 03:00:00,23.9,93,0.20762379413031243,False
2023-01-04 04:00:00,23.8,95,0.14741421525110437,False
2023-01-04 05:00:00,24.6,90,0.30930813295225423,False
2023-01-04 06:00:00,24.4,91,0.27506813877150843,False
2023-01-04 07:00:00,24.1,92,0.24014996354745266,False
2023-01-04 08:00:00,25.6,88,0.39393254037323144,False
2023-01-04 09:00:00,25.4,93,0.22708295667110723,False
2023-01-04 10:00:00,26.1,88,0.40576341742153177,False
2023-01-04 11:00:00,26.8,85,0.5285579389214893,False
2023-01-04 12:00:00,27.7,79,0.7800247099966318,False
2023-01-04 13:00:00,28.6,74,1.0176424176567593,False
2023-01-04 14:00:00,28.9,70,1.1947761496983829,False
2023-01-04 15:00:00,27.2,78,0.7936254265556129,False
2023-01-04 16:00:00,26.9,82,0.6380058007456264,False
2023-01-04 17:00:00,25.6,85,0.4924156754665394,False
2023-01-04 18:00:00,24.9,89,0.34638534471644805,False
2023-01-04 19:00:00,25.0,88,0.3801333261008217,False
2023-01-04 20:00:00,25.1,91,0.28680261859845196,False
2023-01-04 21:00:00,24.6,95,0.15465406647612728,False
2023-01-04 22:00:00,24.4,96,0.12225250612067055,False
2023-01-04 23:00:00,24.3,96,0.1215228686088619,False
2023-01-05 00:00:00,24.1,96,0.1200749817737265,False
2023-01-05 01:00:00,23.9,96,0.11864216807446443,False
2023-01-05 02:00:00,23.7,96,0.11722429498746384,False
2023-01-05 03:00:00,24.5,89,0.3382113955969749,False
2023-01-05 04:00:00,23.6,96,0.11652092001360079,False
2023-01-05 05:00:00,23.7,95,0.1465303687343298,False
2023-01-05 06:00:00,24.4,91,0.27506813877150843,False
2023-01-05 07:00:00,24.4,91,0.27506813877150843,False
2023-01-05 08:00:00,25.2,87,0.41674259157903953,False
2023-01-05 09:00:00,25.4,88,0.3892850685790412,False
2023-01-05 10:00:00,25.9,87,0.43441062796922925,False
2023-01-05 11:00:00,27.0,82,0.6417612316459524,False
2023-01-05 12:00:00,27.9,78,0.8267549643922827,False
2023-01-05 13:00:00,28.8,71,1.1482876625697143,False
2023-01-05 14:00:00,29.7,66,1.4180030468608646,True
2023-01-05 15:00:00,30.1,64,1.536286717634672,True
2023-01-05 16:00:00,30.2,63,1.5880337257189832,True
2023-01-05 17:00:00,28.1,72,1.0645586488383043,False
2023-01-05 18:00:00,28.4,73,1.0445932034627674,False
2023-01-05 19:00:00,27.8,74,0.9713950845968735,False
2023-01-05 20:00:00,27.6,77,0.84933985086723,False
2023-01-05 21:00:00,26.8,83,0.5990323307776878,False
2023-01-05 22:00:00,26.3,87,0.4447969068215684,False
2023-01-05 23:00:00,25.9,82,0.6014916387266253,False
2023-01-06 00:00:00,25.4,80,0.6488084476317353,False
2023-01-06 01:00:00,25.0,80,0.6335555435013693,False
2023-01-06 02:00:00,25.1,78,0.7010730676851049,False
2023-01-06 03:00:00,24.9,79,0.6612811126404917,False
2023-01-06 04:00:00,24.5,82,0.5534368291586863,False
2023-01-06 05:00:00,24.3,83,0.5164721915876627,False
2023-01-06 06:00:00,24.5,82,0.5534368291586863,False
2023-01-06 07:00:00,24.3,83,0.5164721915876627,False
2023-01-06 08:00:00,25.3,82,0.5804689663279999,False
2023-01-06 09:00:00,26.1,78,0.7438995986061415,False
2023-01-06 10:00:00,26.6,77,0.80098026503488,False
2023-01-06 11:00:00,27.2,74,0.9379209586566335,False
2023-01-06 12:00:00,27.7,72,1.040032946662176,False
2023-01-06 13:00:00,28.2,71,1.109009885235675,False
2023-01-06 14:00:00,28.4,69,1.1993477521239182,False
2023-01-06 15:00:00,28.7,67,1.2991286559734085,True
2023-01-06 16:00:00,27.6,72,1.0339789488818454,False
2023-01-06 17:00:00,26.3,82,0.6158726402144795,False
2023-01-06 18:00:00,25.9,84,0.5346592344236668,False
2023-01-06 19:00:00,25.6,82,0.5908988105598474,False
2023-01-06 20:00:00,26.0,84,0.5378303725764103,False
2023-01-06 21:00:00,25.3,86,0.4514758626995555,False
2023-01-06 22:00:00,25.2,83,0.5449710812956672,False
2023-01-06 23:00:00,25.2,82,0.5770282037248241,False
2023-01-07 00:00:00,25.1,82,0.5736052371969043,False
2023-01-07 01:00:00,24.9,82,0.5668123822632789,False
2023-01-07 02:00:00,24.6,84,0.4948930127236069,False
2023-01-07 03:00:00,24.3,85,0.45571075728323174,False
2023-01-07 04:00:00,24.3,84,0.48609147443544726,False
2023-01-07 05:00:00,24.4,83,0.5195731510128495,False
2023-01-07 06:00:00,24.2,85,0.45298887273839905,False
2023-01-07 07:00:00,24.3,85,0.45571075728323174,False
2023-01-07 08:00:00,24.6,85,0.46396219942838146,False
2023-01-07 09:00:00,25.0,84,0.5068444348010956,False
2023-01-07 10:00:00,25.5,82,0.5874041914784075,False
2023-01-07 11:00:00,26.1,81,0.6424587442507586,False
2023-01-07 12:00:00,26.6,80,0.6965045782911998,False
2023-01-07 13:00:00,26.8,74,0.9161670941305812,False
2023-01-07 14:00:00,26.1,82,0.6086451261322979,False
2023-01-07 15:00:00,25.9,83,0.568075436575146,False
2023-01-07 16:00:00,25.8,84,0.531504404535734,False
2023-01-07 17:00:00,25.4,85,0.48660633572380163,False
2023-01-07 18:00:00,25.2,86,0.44879971400819646,False
2023-01-07 19:00:00,25.1,84,0.5098713219528037,False
2023-01-07 20:00:00,24.6,89,0.3402389462474797,False
2023-01-07 21:00:00,24.2,94,0.18119554909535976,False
2023-01-07 22:00:00,24.2,95,0.1509962909127998,False
2023-01-07 23:00:00,24.1,96,0.1200749817737265,False
2023-01-08 00:00:00,24.0,96,0.11935669908662248,False
2023-01-08 01:00:00,24.3,91,0.2734264543699389,False
2023-01-08 02:00:00,24.3,91,0.2734264543699389,False
2023-01-08 03:00:00,24.1,92,0.24014996354745266,False
2023-01-08 04:00:00,24.0,91,0.26855257294490026,False
2023-01-08 05:00:00,23.8,91,0.26534558745198755,False
2023-01-08 06:00:00,23.7,92,0.23444858997492737,False
2023-01-08 07:00:00,23.7,92,0.23444858997492737,False
2023-01-08 08:00:00,24.4,91,0.27506813877150843,False
2023-01-08 09:00:00,24.6,90,0.30930813295225423,False
2023-01-08 10:00:00,24.7,90,0.31116099111162515,False
2023-01-08 11:00:00,25.2,90,0.3205712242915688,False
2023-01-08 12:00:00,25.2,89,0.3526283467207257,False
2023-01-08 13:00:00,25.5,88,0.3916027943189382,False
2023-01-08 14:00:00,26.0,85,0.5042159742903847,False
2023-01-08 15:00:00,26.0,86,0.470601576004359,False
2023-01-08 16:00:00,25.9,84,0.5346592344236668,False
2023-01-08 17:00:00,25.6,81,0.6237265222576163,False
2023-01-08 18:00:00,25.3,85,0.4837241386066666,False
2023-01-08 19:00:00,24.9,89,0.34638534471644805,False
2023-01-08 20:00:00,26.3,78,0.7527332269288081,False
2023-01-08 21:00:00,25.9,81,0.634907840878104,False
2023-01-08 22:00:00,25.7,83,0.5613886755203495,False
2023-01-08 23:00:00,25.3,87,0.4192275867924443,False
2023-01-09 00:00:00,24.8,91,0.2817211697381726,False
2023-01-09 01:00:00,24.8,90,0.31302352193130295,False
2023-01-09 02:00:00,24.3,91,0.2734264543699389,False
2023-01-09 03:00:00,23.7,94,0.17583644248119576,False
2023-01-09 04:00:00,23.6,94,0.1747813800204012,False
2023-01-09 05:00:00,23.4,94,0.17268781708550182,False
2023-01-09 06:00:00,23.4,94,0.17268781708550182,False
2023-01-09 07:00:00,23.2,95,0.14218014514638205,False
2023-01-09 08:00:00,24.5,91,0.276718414579343,False
2023-01-09 09:00:00,24.9,89,0.34638534471644805,False
2023-01-09 10:00:00,25.7,87,0.42929722245673785,False
2023-01-09 11:00:00,26.5,82,0.6231748245836086,False
2023-01-09 12:00:00,27.2,78,0.7936254265556129,False
2023-01-09 13:00:00,27.6,78,0.8124120312643068,False
2023-01-09 14:00:00,27.7,79,0.7800247099966318,False
2023-01-09 15:00:00,27.6,80,0.7385563920584607,False
2023-01-09 16:00:00,27.1,81,0.6813990076067005,False
2023-01-09 17:00:00,26.4,84,0.5506794295245414,False
2023-01-09 18:00:00,25.3,87,0.4192275867924443,False
2023-01-09 19:00:00,25.1,88,0.38240349146460273,False
2023-01-09 20:00:00,26.8,83,0.5990323307776878,False
2023-01-09 21:00:00,26.2,85,0.5102079914304363,False
2023-01-09 22:00:00,25.7,88,0.39627435919083487,False
2023-01-09 23:00:00,25.4,90,0.32440422381586764,False
2023-01-10 00:00:00,25.3,89,0.35473103497822206,False
2023-01-10 01:00:00,25.3,89,0.35473103497822206,False
2023-01-10 02:00:00,25.4,88,0.3892850685790412,False
2023-01-10 03:00:00,25.0,91,0.2850999945756162,False
2023-01-10 04:00:00,24.3,95,0.15190358576107738,False
2023-01-10 05:00:00,24.0,96,0.11935669908662248,False
2023-01-10 06:00:00,23.8,95,0.14741421525110437,False
2023-01-10 07:00:00,23.4,95,0.14390651423791817,False
2023-01-10 08:00:00,24.8,93,0.21911646535191195,False
2023-01-10 09:00:00,25.3,91,0.2902344831639998,False
2023-01-10 10:00:00,25.9,88,0.40099442581775,False
2023-01-10 11:00:00,26.6,85,0.5223784337184001,False
2023-01-10 12:00:00,27.3,81,0.689429030738834,False
2023-01-10 13:00:00,27.9,81,0.7140156510660621,False
2023-01-10 14:00:00,27.5,84,0.5874032334866724,False
2023-01-10 15:00:00,26.9,82,0.6380058007456264,False
2023-01-10 16:00:00,25.5,89,0.3589692281256933,False
2023-01-10 17:00:00,25.9,87,0.43441062796922925,False
2023-01-10 18:00:00,26.2,85,0.5102079914304363,False
2023-01-10 19:00:00,25.4,88,0.3892850685790412,False
2023-01-10 20:00:00,26.6,83,0.5920288915475201,False
2023-01-10 21:00:00,25.2,88,0.3846854691498826,False
2023-01-10 22:00:00,24.7,91,0.2800448920004626,False
2023-01-10 23:00:00,24.4,93,0.21394188571117315,False
2023-01-11 00:00:00,24.3,93,0.21266502006550797,False
2023-01-11 01:00:00,24.1,92,0.24014996354745266,False
2023-01-11 02:00:00,23.8,93,0.2063799013515458,False
2023-01-11 03:00:00,23.6,94,0.1747813800204012,False
2023-01-11 04:00:00,24.2,89,0.3321918400081592,False
2023-01-11 05:00:00,24.7,87,0.4045092884451128,False
2023-01-11 06:00:00,23.6,93,0.20391161002380107,False
2023-01-11 07:00:00,24.8,87,0.406930578510694,False
2023-01-11 08:00:00,24.9,88,0.3778749215088525,False
2023-01-11 09:00:00,25.2,88,0.3846854691498826,False
2023-01-11 10:00:00,25.7,87,0.42929722245673785,False
2023-01-11 11:00:00,27.0,81,0.6774146334040605,False
2023-01-11 12:00:00,27.0,83,0.606107829887844,False
2023-01-11 13:00:00,27.0,83,0.606107829887844,False
2023-01-11 14:00:00,27.4,80,0.7299735319966395,False
2023-01-11 15:00:00,27.7,77,0.8543127776153587,False
2023-01-11 16:00:00,27.9,75,0.9394942777185031,False
2023-01-11 17:00:00,27.5,76,0.8811048502300084,False
2023-01-11 18:00:00,27.0,79,0.7487214369202775,False
2023-01-11 19:00:00,25.7,86,0.4623200857226408,False
2023-01-11 20:00:00,26.4,87,0.44742703648868976,False
2023-01-11 21:00:00,25.8,88,0.3986283034018004,False
2023-01-11 22:00:00,25.5,89,0.3589692281256933,False
2023-01-11 23:00:00,24.8,92,0.2504188175450423,False
2023-01-12 00:00:00,24.1,94,0.18011247266058975,False
2023-01-12 01:00:00,24.0,95,0.1491958738582781,False
2023-01-12 02:00:00,24.0,95,0.1491958738582781,False
2023-01-12 03:00:00,23.8,96,0.11793137220088351,False
2023-01-12 04:00:00,24.0,96,0.11935669908662248,False
2023-01-12 05:00:00,23.5,97,0.08686592318726975,False
2023-01-12 06:00:00,24.1,92,0.24014996354745266,False
2023-01-12 07:00:00,23.4,95,0.14390651423791817,False
2023-01-12 08:00:00,25.2,89,0.3526283467207257,False
2023-01-12 09:00:00,25.6,89,0.3611048286754621,False
2023-01-12 10:00:00,26.2,89,0.3741525270489865,False
2023-01-12 11:00:00,27.2,83,0.6132560114293374,False
2023-01-12 12:00:00,28.0,78,0.8315846800789578,False
2023-01-12 13:00:00,28.6,76,0.9393622316831625,False
2023-01-12 14:00:00,27.6,84,0.5908451136467688,False
2023-01-12 15:00:00,26.9,84,0.5671162673294456,False
2023-01-12 16:00:00,27.0,85,0.534801026371627,False
2023-01-12 17:00:00,27.2,82,0.6493298944545925,False
2023-01-12 18:00:00,26.8,82,0.6342695267057872,False
2023-01-12 19:00:00,26.1,85,0.5072042717769149,False
2023-01-12 20:00:00,26.0,88,0.40337277943230765,False
2023-01-12 21:00:00,25.5,92,0.26106852954595866,False
2023-01-12 22:00:00,25.3,91,0.2902344831639998,False
2023-01-12 23:00:00,25.1,92,0.2549356609764017,False
2023-01-13 00:00:00,24.9,92,0.25191661433923485,False
2023-01-13 01:00:00,24.3,94,0.18228430291329284,False
2023-01-13 02:00:00,24.2,93,0.2113948072779194,False
2023-01-13 03:00:00,23.7,96,0.11722429498746384,False
2023-01-13 04:00:00,23.8,96,0.11793137220088351,False
2023-01-13 05:00:00,23.7,96,0.11722429498746384,False
2023-01-13 06:00:00,23.8,92,0.2358627444017667,False
2023-01-13 07:00:00,23.6,92,0.23304184002720127,False
2023-01-13 08:00:00,24.8,85,0.4695352828969546,False
2023-01-13 09:00:00,25.5,86,0.4568699267054279,False
2023-01-13 10:00:00,26.2,87,0.44218025923971144,False
2023-01-13 11:00:00,26.9,84,0.5671162673294456,False
2023-01-13 12:00:00,27.9,79,0.7891751932835425,False
2023-01-13 13:00:00,28.5,74,1.0117586781081562,False
2023-01-13 14:00:00,28.7,72,1.1022909808259227,False
2023-01-13 15:00:00,28.3,75,0.961615343097137,False
2023-01-13 16:00:00,28.1,75,0.9504987936056287,False
2023-01-13 17:00:00,27.4,76,0.8759682383959676,False
2023-01-13 18:00:00,26.9,79,0.7443401008698971,False
2023-01-13 19:00:00,26.1,83,0.5748315080138369,False
2023-01-13 20:00:00,25.7,91,0.2972057693931261,False
2023-01-13 21:00:00,25.1,94,0.19120174573230156,False
2023-01-13 22:00:00,25.1,93,0.22306870335435144,False
2023-01-13 23:00:00,24.9,95,0.157447883962022,False
2023-01-14 00:00:00,24.8,91,0.2817211697381726,False
2023-01-14 01:00:00,24.7,90,0.31116099111162515,False
2023-01-14 02:00:00,24.2,93,0.2113948072779194,False
2023-01-14 03:00:00,24.0,95,0.1491958738582781,False
2023-01-14 04:00:00,23.7,96,0.11722429498746384,False
2023-01-14 05:00:00,24.1,92,0.24014996354745266,False
2023-01-14 06:00:00,23.7,95,0.1465303687343298,False
2023-01-14 07:00:00,23.6,92,0.23304184002720127,False
2023-01-14 08:00:00,24.9,87,0.4093644983012569,False
2023-01-14 09:00:00,25.8,84,0.531504404535734,False
2023-01-14 10:00:00,26.6,82,0.6268541204620802,False
2023-01-14 11:00:00,27.3,79,0.7620005076587113,False
2023-01-14 12:00:00,28.0,76,0.9071832873588631,False
2023-01-14 13:00:00,28.7,72,1.1022909808259227,False
2023-01-14 14:00:00,28.9,71,1.1549502780417702,False
2023-01-14 15:00:00,29.0,71,1.161646504024917,False
2023-01-14 16:00:00,28.1,75,0.9504987936056287,False
2023-01-14 17:00:00,28.0,77,0.8693839837189105,False
2023-01-14 18:00:00,27.4,79,0.7664722085964715,False
2023-01-14 19:00:00,26.8,79,0.7399811144900846,False
2023-01-14 20:00:00,26.4,88,0.41300957214340595,False
2023-01-14 21:00:00,25.8,89,0.365409278118317,False
2023-01-14 22:00:00,25.3,92,0.2579862072568887,False
2023-01-14 23:00:00,25.2,92,0.25645697943325496,False
2023-01-15 00:00:00,25.3,90,0.32248275907111096,False
2023-01-15 01:00:00,25.1,90,0.31866957622050224,False
2023-01-15 02:00:00,24.6,95,0.15465406647612728,False
2023-01-15 03:00:00,23.7,96,0.11722429498746384,False
2023-01-15 04:00:00,23.4,96,0.11512521139033455,False
2023-01-15 05:00:00,23.8,92,0.2358627444017667,False
2023-01-15 06:00:00,23.6,92,0.23304184002720127,False
2023-01-15 07:00:00,23.9,91,0.26694487816754464,False
2023-01-15 08:00:00,24.1,92,0.24014996354745266,False
2023-01-15 09:00:00,24.8,90,0.31302352193130295,False
2023-01-15 10:00:00,25.8,88,0.3986283034018004,False
2023-01-15 11:00:00,26.4,89,0.3785921077981221,False
2023-01-15 12:00:00,27.2,86,0.5050343623535719,False
2023-01-15 13:00:00,26.0,89,0.36975838114628196,False
2023-01-15 14:00:00,26.2,87,0.44218025923971144,False
2023-01-15 15:00:00,26.4,86,0.4818445008339736,False
2023-01-15 16:00:00,26.7,85,0.5254602727251525,False
2023-01-15 17:00:00,27.0,83,0.606107829887844,False
2023-01-15 18:00:00,26.8,84,0.5637951348495885,False
2023-01-15 19:00:00,26.4,84,0.5506794295245414,False
2023-01-15 20:00:00,26.8,81,0.6695067226338861,False
2023-01-15 21:00:00,26.6,84,0.5572036626329601,False
2023-01-15 22:00:00,26.5,84,0.5539331774076521,False
2023-01-15 23:00:00,25.6,86,0.4595879637687701,False
2023-01-16 00:00:00,25.4,87,0.42172549096062806,False
2023-01-16 01:00:00,25.1,89,0.35053653384255246,False
2023-01-16 02:00:00,25.9,85,0.5012430322721876,False
2023-01-16 03:00:00,24.7,91,0.2800448920004626,False
2023-01-16 04:00:00,24.0,96,0.11935669908662248,False
2023-01-16 05:00:00,24.0,96,0.11935669908662248,False
2023-01-16 06:00:00,24.3,91,0.2734264543699389,False
2023-01-16 07:00:00,24.6,90,0.30930813295225423,False
2023-01-16 08:00:00,25.0,89,0.34845554892575314,False
2023-01-16 09:00:00,25.4,90,0.32440422381586764,False
2023-01-16 10:00:00,25.8,89,0.365409278118317,False
2023-01-16 11:00:00,26.1,88,0.40576341742153177,False
2023-01-16 12:00:00,27.1,82,0.6455359019431902,False
2023-01-16 13:00:00,27.5,82,0.6608286376725065,False
2023-01-16 14:00:00,27.6,82,0.664700752852615,False
2023-01-16 15:00:00,28.0,78,0.8315846800789578,False
2023-01-16 16:00:00,28.0,77,0.8693839837189105,False
2023-01-16 17:00:00,28.1,74,0.988518745349854,False
2023-01-16 18:00:00,27.8,73,1.0087564340044457,False
2023-01-16 19:00:00,27.5,74,0.9545302544158426,False
2023-01-16 20:00:00,27.7,73,1.0028889128528125,False
2023-01-16 21:00:00,27.4,76,0.8759682383959676,False
2023-01-16 22:00:00,26.9,79,0.7443401008698971,False
2023-01-16 23:00:00,26.6,76,0.8358054939494399,False
2023-01-17 00:00:00,25.9,75,0.8354050537869793,False
2023-01-17 01:00:00,25.1,79,0.6692061100630547,False
2023-01-17 02:00:00,24.6,81,0.587685452609283,False
2023-01-17 03:00:00,24.2,83,0.513387389103519,False
2023-01-17 04:00:00,23.7,85,0.4395911062029891,False
2023-01-17 05:00:00,23.4,86,0.40293823986617056,False
2023-01-17 06:00:00,22.7,88,0.3310633951920541,False
2023-01-17 07:00:00,22.3,88,0.3231197463643966,False
2023-01-17 08:00:00,23.5,86,0.4053743082072585,False
2023-01-17 09:00:00,24.3,82,0.5468529087398781,False
2023-01-17 10:00:00,25.4,75,0.8110105595396693,False
2023-01-17 11:00:00,26.5,69,1.073245531227326,False
2023-01-17 12:00:00,27.3,67,1.197429369177975,False
2023-01-17 13:00:00,28.0,66,1.2851763237583893,True
2023-01-17 14:00:00,28.7,64,1.4172312610619004,True
2023-01-17 15:00:00,29.1,62,1.5309760808384787,True
2023-01-17 16:00:00,29.0,62,1.52215748803265,True
2023-01-17 17:00:00,28.7,63,1.4565987960913978,True
2023-01-17 18:00:00,27.5,71,1.0646683606945937,False
2023-01-17 19:00:00,27.0,75,0.8913350439527115,False
2023-01-17 20:00:00,27.6,76,0.886267670470153,False
2023-01-17 21:00:00,26.1,85,0.5072042717769149,False
2023-01-17 22:00:00,26.1,86,0.47339065365845384,False
2023-01-17 23:00:00,25.4,92,0.259523379052694,False
2023-01-18 00:00:00,24.9,80,0.6297915358480873,False
2023-01-18 01:00:00,23.7,88,0.3516728849623912,False
2023-01-18 02:00:00,23.2,92,0.22748823223421097,False
2023-01-18 03:00:00,23.3,90,0.2860821129687674,False
2023-01-18 04:00:00,23.0,91,0.25284938601573614,False
2023-01-18 05:00:00,23.6,87,0.37869299004420226,False
2023-01-18 06:00:00,22.7,91,0.24829754639404047,False
2023-01-18 07:00:00,22.6,90,0.274218054925144,False
2023-01-18 08:00:00,23.6,87,0.37869299004420226,False
2023-01-18 09:00:00,23.9,85,0.44490813027924125,False
2023-01-18 10:00:00,25.0,80,0.6335555435013693,False
2023-01-18 11:00:00,26.3,74,0.8895938136431368,False
2023-01-18 12:00:00,27.5,66,1.2482318711591787,True
2023-01-18 13:00:00,28.4,63,1.4314795751156442,True
2023-01-18 14:00:00,28.7,63,1.4565987960913978,True
2023-01-18 15:00:00,28.5,63,1.4398104265385299,True
2023-01-18 16:00:00,28.2,67,1.2619767659578365,True
2023-01-18 17:00:00,28.0,70,1.1339791091985791,False
2023-01-18 18:00:00,26.7,75,0.8757671212085874,False
2023-01-18 19:00:00,24.4,87,0.397320644892179,False
2023-01-18 20:00:00,25.7,80,0.660457265318058,False
2023-01-18 21:00:00,25.5,81,0.6200377576716519,False
2023-01-18 22:00:00,25.4,80,0.6488084476317353,False
2023-01-18 23:00:00,25.3,82,0.5804689663279999,False
2023-01-19 00:00:00,25.3,86,0.4514758626995555,False
2023-01-19 01:00:00,24.9,85,0.4723436518860657,False
2023-01-19 02:00:00,24.4,85,0.45844689795251425,False
2023-01-19 03:00:00,24.1,85,0.450281181651474,False
2023-01-19 04:00:00,23.8,85,0.44224264575331285,False
2023-01-19 05:00:00,23.6,86,0.40782322004760246,False
2023-01-19 06:00:00,23.4,86,0.40293823986617056,False
2023-01-19 07:00:00,23.0,89,0.30903813846367756,False
2023-01-19 08:00:00,24.3,83,0.5164721915876627,False
2023-01-19 09:00:00,24.4,84,0.4890100244826819,False
2023-01-19 10:00:00,25.3,82,0.5804689663279999,False
2023-01-19 11:00:00,26.7,76,0.8407364363602439,False
2023-01-19 12:00:00,28.0,68,1.209577716478484,True
2023-01-19 13:00:00,29.1,62,1.5309760808384787,True
2023-01-19 14:00:00,29.7,59,1.709944850626337,True
2023-01-19 15:00:00,30.1,57,1.8350091349525253,True
2023-01-19 16:00:00,29.9,58,1.7718911265427446,True
2023-01-19 17:00:00,29.3,60,1.6302596823043936,True
2023-01-19 18:00:00,28.3,67,1.2693322528882207,True
2023-01-19 19:00:00,27.0,75,0.8913350439527115,False
2023-01-19 20:00:00,27.4,72,1.0219629447952956,False
2023-01-19 21:00:00,26.8,73,0.9514042900586805,False
2023-01-19 22:00:00,26.2,84,0.5442218575257988,False
2023-01-19 23:00:00,25.6,90,0.3282771169776928,False
2023-01-20 00:00:00,25.1,92,0.2549356609764017,False
2023-01-20 01:00:00,25.2,91,0.2885141018624119,False
2023-01-20 02:00:00,25.1,86,0.4461374067087033,False
2023-01-20 03:00:00,24.9,83,0.5353228054708745,False
2023-01-20 04:00:00,24.5,86,0.4304508671234226,False
2023-01-20 05:00:00,24.2,88,0.3623910981907192,False
2023-01-20 06:00:00,23.9,88,0.35592650422339295,False
2023-01-20 07:00:00,23.9,87,0.38558704624200907,False
2023-01-20 08:00:00,24.8,85,0.4695352828969546,False
2023-01-20 09:00:00,25.3,85,0.4837241386066666,False
2023-01-20 10:00:00,26.0,82,0.6050591691484616,False
